lon,lat,presence,bio1,bio2,bio3,bio4,bio12,bio14,bio15
91.320172,26.898524,1,18.512332916259766,8.063333511352539,42.07542419433594,426.09539794921875,2465.0,10.0,98.5632095336914
91.373447,26.990972,1,17.27666664123535,8.481332778930664,42.64548110961914,436.48919677734375,1986.0,10.0,95.3181381225586
91.364846,26.815745,1,21.50983428955078,8.549666404724121,45.102691650390625,378.6749572753906,3338.0,8.0,99.30136108398438
91.284243,26.833273,1,21.513500213623047,8.62299919128418,45.12769317626953,382.5652770996094,3274.0,8.0,98.93643188476562
91.278949,26.963398,1,18.67066764831543,8.47599983215332,43.156822204589844,428.7074279785156,2043.0,9.0,95.05656433105469
95.480132,27.338848,1,22.992000579833984,9.259332656860352,41.75384521484375,454.4298095703125,2512.0,21.0,76.19182586669922
91.349719,26.823578,1,21.50983428955078,8.549666404724121,45.102691650390625,378.6749572753906,3338.0,8.0,99.30136108398438
93.241293,26.500159,1,23.640666961669922,9.700666427612305,44.15816879272461,443.8973693847656,2034.0,10.0,85.3603744506836
92.823326,26.82027,1,24.420000076293945,9.824000358581543,45.532073974609375,423.31072998046875,2148.0,8.0,90.04207611083984
90.947397,26.751758,1,24.03616714477539,9.159666061401367,46.81898498535156,367.7479248046875,3227.0,9.0,100.42073822021484
90.912048,26.725005,1,24.195667266845703,9.65999984741211,48.30000305175781,361.25445556640625,3258.0,9.0,100.61040496826172
91.382219,26.600565,1,23.938833236694336,9.692333221435547,47.27967071533203,382.8857116699219,2573.0,7.0,96.7264175415039
91.0872,26.7742,1,24.0141658782959,9.549666404724121,47.18214797973633,376.0,3032.0,9.0,99.03692626953125
91.193759,27.331438,1,19.315500259399414,9.565667152404785,45.002197265625,447.9312438964844,977.0,6.0,78.71289825439453
91.187054,27.29854,1,19.315500259399414,9.565667152404785,45.002197265625,447.9312438964844,977.0,6.0,78.71289825439453
91.191135,27.241453,1,20.99850082397461,9.862333297729492,45.65895080566406,445.9252014160156,1236.0,6.0,84.16819763183594
91.156279,27.337858,1,14.343000411987305,8.159333229064941,40.94406509399414,437.85205078125,1283.0,7.0,85.91448211669922
91.442809,27.294688,1,17.695833206176758,9.683000564575195,45.873600006103516,440.1783447265625,1189.0,6.0,83.76494598388672
91.624616,26.173753,1,24.0939998626709,9.657333374023438,46.50102615356445,398.4632873535156,1723.0,6.0,88.51083374023438
93.078794,26.411681,1,22.117000579833984,9.368666648864746,44.24190902709961,433.1982727050781,2019.0,7.0,90.72389221191406
95.230699,27.574645,1,23.193500518798828,9.653666496276855,42.579689025878906,448.19439697265625,2645.0,22.0,76.96514129638672
95.431871,27.349563,1,23.174999237060547,9.502667427062988,42.21156311035156,453.8564453125,2513.0,21.0,75.69493103027344
95.592935,27.322387,1,23.01333236694336,9.373332977294922,42.245059967041016,452.0033874511719,2509.0,20.0,79.00621795654297
95.551909,27.202904,1,21.403499603271484,8.645666122436523,41.20908737182617,436.7101135253906,2558.0,18.0,82.7327651977539
95.417592,27.293632,1,23.156166076660156,9.341667175292969,42.07958221435547,449.8910217285156,2487.0,21.0,75.78800201416016
95.481263,27.216679,1,22.904333114624023,9.107333183288574,41.80744171142578,448.4703369140625,2478.0,20.0,77.77464294433594
95.565252,27.295179,1,22.88133430480957,9.140000343322754,41.65147399902344,452.8246765136719,2499.0,20.0,78.1568603515625
90.957711,26.665179,1,24.211000442504883,9.532666206359863,47.47343826293945,373.55145263671875,3035.0,9.0,99.41655731201172
92.810202,26.920823,1,24.13800048828125,9.612667083740234,45.112945556640625,423.9163513183594,2312.0,8.0,90.64421081542969
92.222189,27.003925,1,15.567832946777344,7.98633337020874,41.37138748168945,423.14697265625,1624.0,6.0,88.17408752441406
90.89025,26.787589,1,23.825000762939453,9.157333374023438,47.115318298339844,363.0129699707031,3444.0,9.0,101.18047332763672
90.944053,26.90335,1,20.141332626342773,8.33133316040039,43.5011100769043,405.15484619140625,2726.0,9.0,99.79840087890625
90.870766,26.980036,1,21.944499969482422,9.003665924072266,45.37223815917969,398.7381591796875,2934.0,9.0,101.30453491210938
91.212969,26.950871,1,20.792667388916016,8.878000259399414,44.64896774291992,412.7560119628906,2579.0,8.0,97.06716918945312
91.115476,27.371628,1,11.866499900817871,8.36299991607666,40.59708786010742,453.48297119140625,1224.0,6.0,85.78421783447266
91.090049,27.210631,1,14.061333656311035,7.7313337326049805,39.615360260009766,437.6752624511719,1385.0,8.0,88.47679138183594
93.127358,26.523725,1,23.006834030151367,9.345666885375977,43.958919525146484,433.3068542480469,2077.0,9.0,87.98171997070312
90.985707,26.942727,1,20.14383316040039,8.569000244140625,43.817752838134766,412.6114501953125,2476.0,9.0,97.76727294921875
91.564568,27.20778,1,13.935667037963867,8.716667175292969,43.8199577331543,421.5961608886719,1600.0,8.0,88.576416015625
94.300933,26.767963,1,23.798166275024414,10.108333587646484,44.830291748046875,446.2348937988281,2343.0,15.0,78.78987884521484
90.925377,26.751452,1,24.03616714477539,9.159666061401367,46.81898498535156,367.7479248046875,3227.0,9.0,100.42073822021484
93.195006,26.531302,1,23.632333755493164,9.634666442871094,44.07440948486328,442.32257080078125,2028.0,10.0,85.83509063720703
91.962488,24.972901,1,24.422500610351562,9.75766658782959,46.893821716308594,395.7793273925781,3939.0,11.0,89.30747985839844
93.16243,26.492657,1,23.49883270263672,9.536334037780762,44.02739334106445,440.8987731933594,1967.0,10.0,86.1496810913086
91.7085,24.236051,1,24.618833541870117,10.786333084106445,46.50885009765625,399.28363037109375,2299.0,6.0,82.15151977539062
91.282719,26.845651,1,19.72516632080078,8.315000534057617,43.40676498413086,410.71356201171875,2781.0,9.0,98.97663879394531
93.567361,26.600689,1,23.89383316040039,9.90233325958252,44.63727951049805,442.1803283691406,2102.0,11.0,81.16133880615234
93.436153,26.606835,1,24.08016586303711,10.085000038146973,44.67133331298828,447.75640869140625,2131.0,11.0,82.7072982788086
93.539055,26.727188,1,24.015167236328125,9.88166618347168,44.53607940673828,440.693115234375,2280.0,12.0,82.6462631225586
93.587494,26.634277,1,24.1564998626709,10.24566650390625,45.24671936035156,443.69189453125,2145.0,12.0,80.85176849365234
93.526979,26.602043,1,23.7016658782959,9.826665878295898,44.52096176147461,441.41339111328125,2127.0,11.0,81.99720001220703
93.119335,26.539862,1,22.16083335876465,9.042333602905273,43.87778091430664,422.23046875,2133.0,7.0,90.69562530517578
91.321359,26.887264,1,18.512332916259766,8.063333511352539,42.07542419433594,426.09539794921875,2465.0,10.0,98.5632095336914
91.263614,26.919684,1,19.45800018310547,8.489999771118164,43.24571990966797,424.8632507324219,2360.0,9.0,96.8663330078125
91.152905,27.279049,1,19.984333038330078,9.614666938781738,44.71937942504883,450.6782531738281,1021.0,7.0,78.84937286376953
91.324365,27.399482,1,13.093999862670898,8.609999656677246,41.96724319458008,446.96759033203125,1256.0,7.0,84.2772216796875
91.496611,24.03167,1,24.342166900634766,10.319666862487793,45.485130310058594,387.5165710449219,2306.0,5.0,84.7065200805664
91.042077,26.77276,1,23.995332717895508,9.39466667175293,46.79551315307617,375.8244934082031,3091.0,9.0,99.35320281982422
95.730065,27.373629,1,23.006332397460938,9.352666854858398,42.281494140625,451.2020568847656,2571.0,20.0,81.19422149658203
91.705308,24.300822,1,24.862333297729492,10.428666114807129,45.90082550048828,403.2769470214844,2342.0,7.0,82.3481674194336
95.706599,27.364048,1,22.956666946411133,9.373332977294922,42.298439025878906,451.3171691894531,2541.0,20.0,80.27816772460938
95.688844,27.307717,1,23.12183380126953,9.558333396911621,42.98584747314453,447.5619812011719,2549.0,20.0,81.03005981445312
95.716046,27.213232,1,21.730667114257812,8.802000045776367,41.30842971801758,443.68194580078125,2621.0,18.0,84.51824188232422
95.769862,27.269044,1,22.295000076293945,9.007332801818848,41.64663314819336,447.63287353515625,2622.0,19.0,84.13412475585938
95.600249,27.256736,1,22.958166122436523,9.19433307647705,41.98325729370117,449.12347412109375,2514.0,20.0,79.74813079833984
95.706361,27.397964,1,22.743000030517578,9.250666618347168,41.62466812133789,458.033447265625,2538.0,20.0,79.61164093017578
95.716552,27.244322,1,21.730667114257812,8.802000045776367,41.30842971801758,443.68194580078125,2621.0,18.0,84.51824188232422
91.231307,26.901235,1,21.150333404541016,8.794666290283203,44.65204620361328,402.0677795410156,2945.0,7.0,97.83916473388672
91.13493,26.765868,1,23.98200035095215,9.572000503540039,47.264469146728516,375.88629150390625,3001.0,9.0,98.9224624633789
95.652697,27.270556,1,22.937665939331055,9.378666877746582,42.54521179199219,447.027099609375,2534.0,20.0,80.87700653076172
95.723081,27.388744,1,22.71466636657715,9.164667129516602,41.40911865234375,459.3072509765625,2563.0,20.0,80.59220123291016
95.727595,27.248409,1,21.730667114257812,8.802000045776367,41.30842971801758,443.68194580078125,2621.0,18.0,84.51824188232422
95.644796,27.388373,1,22.898332595825195,9.461333274841309,42.117759704589844,457.4687805175781,2525.0,20.0,78.80066680908203
95.644067,27.206141,1,21.582666397094727,8.849333763122559,41.390708923339844,442.14630126953125,2590.0,19.0,83.59260559082031
95.605539,27.204614,1,21.19533348083496,8.701333045959473,41.26201248168945,438.44891357421875,2581.0,18.0,83.7411880493164
95.428326,27.217594,1,22.886167526245117,9.08566665649414,41.784706115722656,447.0338439941406,2464.0,20.0,77.22110748291016
95.402748,27.252851,1,23.216999053955078,9.362667083740234,42.56531524658203,443.86419677734375,2463.0,20.0,75.91588592529297
91.678667,24.24222,1,24.75783348083496,10.796333312988281,46.312339782714844,403.1645812988281,2231.0,6.0,81.75190734863281
95.426418,27.263381,1,22.989166259765625,9.165000915527344,42.002750396728516,446.478515625,2469.0,20.0,76.34788513183594
95.476019,27.392529,1,22.996166229248047,9.470999717712402,41.981380462646484,458.8169860839844,2548.0,22.0,75.90733337402344
95.435745,27.215097,1,22.886167526245117,9.08566665649414,41.784706115722656,447.0338439941406,2464.0,20.0,77.22110748291016
91.66359,24.245101,1,24.68816566467285,10.64699935913086,45.987388610839844,403.3356018066406,2238.0,6.0,81.87997436523438
91.832142,24.991941,1,24.68000030517578,9.766666412353516,46.97319412231445,391.01873779296875,3819.0,11.0,90.16496276855469
91.219598,23.265157,1,25.38883399963379,9.200333595275879,44.914730072021484,350.61749267578125,2390.0,4.0,92.60430908203125
92.112086,21.52946,1,25.634166717529297,8.263666152954102,46.34178161621094,292.16357421875,3763.0,4.0,114.91287231445312
91.426956,24.175046,1,24.815000534057617,10.522666931152344,45.83042907714844,397.0553894042969,2229.0,5.0,83.45519256591797
91.418126,24.12497,1,24.602832794189453,10.468999862670898,45.62053298950195,391.3492736816406,2256.0,5.0,84.0093765258789
91.571031,24.186975,1,24.88016700744629,10.670999526977539,46.27492904663086,396.8688049316406,2155.0,5.0,81.91493225097656
91.104566,27.295222,1,16.497833251953125,8.593000411987305,41.908897399902344,447.1540832519531,1069.0,7.0,81.49506378173828
91.272547,26.880231,1,20.35966682434082,8.607999801635742,43.92733383178711,412.976318359375,2691.0,8.0,97.93858337402344
91.792379,24.069956,1,24.501667022705078,10.412667274475098,46.22920608520508,390.345947265625,2159.0,5.0,81.39698791503906
91.411992,24.143858,1,24.779333114624023,10.59333324432373,45.7239875793457,393.314453125,2226.0,5.0,84.00576782226562
91.722675,24.275085,1,24.753999710083008,10.817999839782715,46.50102615356445,401.7584228515625,2314.0,7.0,82.04319763183594
92.201274,22.119017,1,25.525333404541016,8.93066692352295,46.407535552978516,313.7433166503906,3285.0,5.0,111.4217758178711
91.26187,26.998494,1,18.67066764831543,8.47599983215332,43.156822204589844,428.7074279785156,2043.0,9.0,95.05656433105469
91.72,24.32,1,24.803499221801758,10.600333213806152,46.2411994934082,403.0265197753906,2367.0,7.0,82.48333740234375
91.098618,26.687708,1,24.253000259399414,9.883334159851074,47.89365005493164,377.4103088378906,2887.0,8.0,98.3755111694336
94.35361,26.662599,1,23.680500030517578,10.082332611083984,44.96224594116211,444.267333984375,2182.0,14.0,78.10277557373047
95.42687,27.361018,1,23.174999237060547,9.502667427062988,42.21156311035156,453.8564453125,2513.0,21.0,75.69493103027344
91.492724,23.491025,1,25.09200096130371,9.873332977294922,45.86275100708008,365.44720458984375,2127.0,4.0,89.7698974609375
89.890892,24.33917,1,25.215333938598633,9.611332893371582,41.97088623046875,414.1089172363281,1787.0,4.0,91.00173950195312
91.479047,24.040856,1,24.342166900634766,10.319666862487793,45.485130310058594,387.5165710449219,2306.0,5.0,84.7065200805664
90.92893,26.762985,1,24.03616714477539,9.159666061401367,46.81898498535156,367.7479248046875,3227.0,9.0,100.42073822021484
91.58121,24.093501,1,24.881500244140625,10.659000396728516,46.23894119262695,393.7520751953125,2069.0,4.0,81.82257080078125
91.434464,24.104962,1,24.602832794189453,10.468999862670898,45.62053298950195,391.3492736816406,2256.0,5.0,84.0093765258789
91.126768,27.245137,1,18.016000747680664,8.765999794006348,42.2743034362793,453.1007080078125,1081.0,7.0,81.03692626953125
91.794261,24.383341,1,24.58966636657715,10.433334350585938,46.46950149536133,399.47406005859375,2623.0,8.0,83.14849090576172
91.049646,26.710756,1,24.08966636657715,9.894000053405762,47.56731033325195,379.9798583984375,2997.0,9.0,99.03114318847656
91.161671,26.731131,1,24.127832412719727,10.008999824523926,47.954200744628906,380.9888000488281,2919.0,8.0,98.58528900146484
91.010109,26.707759,1,24.18000030517578,9.86733341217041,47.96487045288086,373.9320983886719,2979.0,9.0,98.89857482910156
91.070421,26.637664,1,24.277000427246094,9.730666160583496,47.5966911315918,376.95904541015625,2857.0,8.0,98.21746063232422
91.434957,24.104487,1,24.602832794189453,10.468999862670898,45.62053298950195,391.3492736816406,2256.0,5.0,84.0093765258789
91.409101,24.013499,1,24.920000076293945,10.711999893188477,45.95846939086914,391.0602111816406,2113.0,4.0,84.75325775146484
91.503507,24.173326,1,24.941333770751953,10.63599967956543,46.219364166259766,395.3569030761719,2169.0,5.0,82.17475891113281
94.357213,26.725366,1,23.670499801635742,10.08899974822998,44.77632141113281,447.15576171875,2279.0,14.0,78.40543365478516
94.240849,26.799871,1,23.87216567993164,9.939666748046875,44.52458190917969,441.20819091796875,2417.0,15.0,79.68325805664062
94.205738,26.678856,1,23.937665939331055,10.186667442321777,45.025936126708984,445.6426086425781,2231.0,14.0,78.51982879638672
94.323834,26.730561,1,23.726165771484375,10.164999008178711,45.05762481689453,445.2899475097656,2284.0,14.0,78.51728057861328
91.168563,26.721805,1,24.163999557495117,9.998666763305664,47.959842681884766,379.624267578125,2897.0,8.0,98.46826934814453
91.40102,24.106432,1,24.862499237060547,10.644332885742188,45.872833251953125,391.949951171875,2164.0,5.0,84.05815124511719
95.540788,27.201567,1,22.128999710083008,8.770666122436523,41.35546112060547,440.3763122558594,2519.0,19.0,80.59762573242188
95.542026,27.373216,1,22.835166931152344,9.298333168029785,41.71900939941406,456.9058837890625,2507.0,21.0,77.50385284423828
95.518643,27.287518,1,22.839500427246094,8.949000358581543,41.34633255004883,449.7590637207031,2487.0,20.0,77.87679290771484
91.75494,24.089931,1,24.203332901000977,10.182000160217285,45.91450119018555,388.263916015625,2347.0,6.0,82.36966705322266
91.621943,24.071987,1,24.830333709716797,10.52733325958252,46.38408660888672,390.59796142578125,2048.0,4.0,81.62196350097656
91.461933,24.122404,1,24.519500732421875,10.448999404907227,45.7567024230957,391.2068176269531,2285.0,5.0,83.79109954833984
90.951266,26.707978,1,24.1825008392334,9.554332733154297,47.5908203125,368.8965759277344,3094.0,9.0,99.78237915039062
91.432189,24.054198,1,24.629833221435547,10.496999740600586,45.591556549072266,391.2405090332031,2205.0,5.0,84.07463073730469
95.548126,27.22997,1,22.144166946411133,8.682332992553711,41.00082015991211,442.56829833984375,2524.0,19.0,80.61613464355469
95.548797,27.261538,1,22.92733383178711,9.000666618347168,41.48537063598633,449.6054992675781,2498.0,20.0,78.61170959472656
95.542894,27.348309,1,22.835166931152344,9.298333168029785,41.71900939941406,456.9058837890625,2507.0,21.0,77.50385284423828
94.315786,26.720449,1,23.726165771484375,10.164999008178711,45.05762481689453,445.2899475097656,2284.0,14.0,78.51728057861328
91.582074,24.236548,1,24.849166870117188,10.678333282470703,46.21054458618164,399.0959167480469,2217.0,5.0,82.12518310546875
91.4193,24.160933,1,24.61050033569336,10.431666374206543,45.59294891357422,393.6466979980469,2284.0,5.0,83.8829345703125
92.727961,26.15519,1,24.430999755859375,10.105999946594238,46.061988830566406,431.85748291015625,1531.0,8.0,90.14707946777344
91.639489,24.246044,1,24.68816566467285,10.64699935913086,45.987388610839844,403.3356018066406,2238.0,6.0,81.87997436523438
91.559491,26.918646,1,16.099166870117188,8.19766616821289,42.83002471923828,411.6064758300781,2056.0,10.0,95.12687683105469
91.405251,26.817758,1,22.76383399963379,9.144999504089355,46.916683197021484,367.92669677734375,3372.0,8.0,99.9780502319336
91.382876,27.206169,1,19.801834106445312,9.415666580200195,44.99936294555664,446.2823181152344,1400.0,6.0,88.27029418945312
91.191124,27.262927,1,20.99566650390625,10.093999862670898,46.4134635925293,443.6816101074219,1088.0,6.0,81.50396728515625
91.592699,27.020581,1,15.203999519348145,8.547332763671875,43.83247756958008,414.6745300292969,1892.0,9.0,93.2580795288086
91.510442,27.192566,1,13.736000061035156,8.595999717712402,43.73219299316406,417.24859619140625,1635.0,8.0,89.4798583984375
94.279454,26.777245,1,23.831666946411133,10.109333038330078,44.8267707824707,445.58123779296875,2350.0,15.0,78.9795913696289
94.351769,26.780294,1,23.774999618530273,10.062666893005371,44.67530822753906,447.71612548828125,2336.0,15.0,78.78016662597656
91.690938,27.102485,1,14.1535005569458,8.726333618164062,43.156944274902344,432.1589660644531,1709.0,8.0,90.39177703857422
91.608337,27.156998,1,15.306833267211914,9.131000518798828,44.891841888427734,422.1097717285156,1645.0,8.0,90.10956573486328
91.000605,26.658644,1,24.26816749572754,9.746333122253418,47.86060333251953,374.9017639160156,2908.0,8.0,98.53939056396484
90.957592,26.781984,1,24.03616714477539,9.159666061401367,46.81898498535156,367.7479248046875,3227.0,9.0,100.42073822021484
90.9576,26.782,1,24.03616714477539,9.159666061401367,46.81898498535156,367.7479248046875,3227.0,9.0,100.42073822021484
91.001131,26.659423,1,24.26816749572754,9.746333122253418,47.86060333251953,374.9017639160156,2908.0,8.0,98.53939056396484
91.169321,26.892207,1,21.277999877929688,8.6986665725708,44.40814208984375,402.2629089355469,2979.0,8.0,98.13048553466797
91.001129,26.659422,1,24.26816749572754,9.746333122253418,47.86060333251953,374.9017639160156,2908.0,8.0,98.53939056396484
91.471012,27.24679,1,16.902332305908203,9.01533317565918,43.21828079223633,451.4987487792969,1326.0,6.0,86.97954559326172
94.375827,26.7309,1,23.736499786376953,10.1336669921875,44.77583312988281,446.8470764160156,2274.0,14.0,78.4742202758789
91.560558,27.416703,1,19.34666633605957,10.73799991607666,47.58064651489258,456.30804443359375,920.0,4.0,80.56935119628906
91.352617,27.183048,1,19.939666748046875,9.356666564941406,45.053287506103516,444.72747802734375,1347.0,6.0,87.38123321533203
92.073119,26.897619,1,22.349332809448242,8.371333122253418,44.471595764160156,387.2146301269531,2698.0,6.0,98.9330062866211
91.85038,27.039332,1,15.814666748046875,8.125999450683594,41.47610855102539,430.2242126464844,1800.0,7.0,91.73950958251953
93.724456,25.988622,1,23.902000427246094,10.84866714477539,46.82608413696289,449.9309387207031,1583.0,14.0,74.9146499633789
90.981788,26.79088,1,23.910167694091797,9.072333335876465,46.33469772338867,370.93695068359375,3204.0,9.0,100.04631805419922
94.32826,26.651571,1,23.76216697692871,10.229000091552734,45.229042053222656,444.52191162109375,2185.0,14.0,77.99321746826172
92.711811,24.69355,1,24.663999557495117,10.272000312805176,49.43214797973633,381.5775451660156,2536.0,8.0,77.67422485351562
94.384746,26.69297,1,23.702167510986328,10.086333274841309,44.74065399169922,445.76849365234375,2227.0,14.0,78.17324829101562
92.246253,24.259821,1,24.158666610717773,10.126667022705078,46.978416442871094,379.7579650878906,2489.0,6.0,79.93389892578125
92.355093,24.291074,1,24.198999404907227,10.191332817077637,47.182098388671875,381.96173095703125,2398.0,5.0,78.38628387451172
91.286778,23.831457,1,25.1646671295166,10.184666633605957,45.507896423339844,380.8558654785156,2116.0,5.0,88.19091796875
94.203158,26.783577,1,23.94066619873047,10.093334197998047,44.819419860839844,444.2935485839844,2361.0,15.0,79.25444030761719
94.305926,26.659209,1,23.76216697692871,10.229000091552734,45.229042053222656,444.52191162109375,2185.0,14.0,77.99321746826172
95.449975,27.36126,1,23.174999237060547,9.502667427062988,42.21156311035156,453.8564453125,2513.0,21.0,75.69493103027344
93.111057,26.450015,1,23.297666549682617,9.541333198547363,44.21377944946289,437.81903076171875,1919.0,9.0,86.92140197753906
91.526109,26.967981,1,17.797832489013672,8.409667015075684,42.31066131591797,436.4632263183594,2042.0,8.0,95.98480224609375
91.790904,26.675775,1,23.944334030151367,9.552666664123535,46.78093338012695,388.00567626953125,2300.0,9.0,93.8303451538086
91.273339,26.806716,1,21.513500213623047,8.62299919128418,45.12769317626953,382.5652770996094,3274.0,8.0,98.93643188476562
94.270305,26.689064,1,23.828832626342773,10.23033332824707,45.15507507324219,445.1363220214844,2232.0,14.0,78.35307312011719
91.151194,27.212744,1,18.016000747680664,8.765999794006348,42.2743034362793,453.1007080078125,1081.0,7.0,81.03692626953125
91.110825,27.341492,1,11.866499900817871,8.36299991607666,40.59708786010742,453.48297119140625,1224.0,6.0,85.78421783447266
90.140633,24.643719,1,25.110000610351562,9.684666633605957,43.15805435180664,398.54559326171875,1998.0,3.0,93.95819091796875
90.943848,27.311466,1,14.019332885742188,8.459333419799805,41.32955551147461,447.7673645019531,1189.0,7.0,85.74278259277344
