lon,lat
85.608508,20.408256
82.478181,18.557731
88.338219,22.719349
87.334933,22.331775
81.357158,21.203143
82.573478,18.611571
82.0598,20.82788
88.438229,22.977729
83.253753,21.567527
88.432585,22.972289
82.393078,22.110855
82.140593,22.124547
82.071332,22.279037
82.06702,22.28297
82.066753,22.28286
85.444522,25.00444
87.810609,22.546117
84.100904,22.821111
85.41739,24.99645
85.432686,25.017537
81.190971,20.722777
88.291807,22.556864
88.53025,22.967186
85.825964,20.395775
80.611513,22.334513
83.394963,21.897398
82.020273,21.577616
80.567313,22.109822
82.140915,22.079655
83.794094,22.933143
83.882738,22.93701
88.433426,22.683935
83.650039,22.97827
88.36012,22.477439
86.115543,22.894452
87.237557,23.656777
80.763572,21.172207
80.763409,21.171611
82.024554,22.294489
88.661423,23.540903
89.110883,22.671976
85.447509,25.002605
81.099408,22.011514
80.671495,22.154788
88.362873,22.574355
82.714155,21.636702
80.783351,22.41641
80.486888,22.310006
86.064057,19.859359
80.589709,22.307125
83.032164,21.79645
85.402112,19.928897
85.856968,19.859357
85.402238,19.928802
82.133972,22.119213
82.563447,21.692704
85.784512,20.26268
83.436199,20.677986
80.5667,22.1109
80.3972,22.338
87.007178,22.989008
88.359083,22.668225
82.518584,21.451125
86.997439,22.454991
86.973687,23.397082
81.664918,20.541179
80.609436,22.334833
80.680693,22.266299
85.825891,20.405738
82.069298,20.814691
81.707588,21.347962
85.825623,20.356636
80.196071,21.454948
80.586428,22.311076
80.600161,22.311076
85.780938,20.262164
80.610274,22.221705
80.660885,22.145785
87.07283,23.23062
83.981167,21.466872
80.61025,22.22177
87.504593,21.624002
87.504623,21.623501
80.623571,22.276455
80.655626,22.162029
80.634613,22.171467
80.58828,22.298274
80.699328,22.23815
80.722038,22.22097
80.632411,22.264156
80.652724,22.167772
85.047054,24.73697
85.416164,25.017257
80.60618,22.239303
80.550101,22.302306
80.550888,22.302088
80.610809,22.334833
87.117097,23.600329
80.637555,22.283861
80.608063,22.41103
80.680349,22.26757
80.660885,22.145892
